Time,NO1_pos,NO1_neg,NO2_pos,NO2_neg,NO3_pos,NO3_neg,NO4_pos,NO4_neg,NO5_pos,NO5_neg
4825,0,0,0,0,0,0,0,0,0,0
4826,0,0,0,0,0,0,0,0,0,0
4827,0,0,0,0,0,0,0,0,0,0
4828,0,0,0,0,0,0,0,0,0,0
4829,0,0,30,22,0,0,0,0,22,17
4830,0,0,22,36,0,0,0,0,17,27
4831,0,0,30,29,0,0,0,0,23,22
4832,0,0,40,0,0,0,0,0,31,0
4833,0,0,52,0,0,0,0,0,40,0
4834,0,0,4,38,0,0,0,0,3,31
4835,0,0,0,0,0,0,0,0,0,0
4836,0,0,0,0,0,0,0,0,0,0
4837,0,0,7,35,0,0,0,0,5,26
4838,0,0,10,38,0,0,0,0,8,29
4839,0,0,57,0,0,0,0,0,43,0
4840,0,0,59,0,0,0,0,0,43,0
4841,0,0,56,0,0,0,0,0,42,0
4842,0,0,51,3,0,0,0,0,38,2
4843,0,0,0,58,0,0,0,0,0,44
4844,0,0,0,38,0,0,0,0,0,29
4845,0,0,2,43,0,0,0,0,2,32
4846,0,0,0,45,0,0,0,0,0,45
4847,0,0,0,7,0,0,0,0,0,41
4848,0,0,0,30,0,0,0,0,0,44
4849,0,0,0,0,0,0,0,0,0,0
4850,0,0,0,0,0,0,0,0,0,0
4851,0,0,0,0,0,0,0,0,0,0
4852,0,0,0,0,0,0,0,0,0,0
4853,0,0,20,40,0,0,0,0,15,25
4854,0,0,7,43,0,0,0,0,5,22
4855,0,0,0,59,0,0,0,0,0,44
4856,0,0,17,27,0,0,0,0,13,21
4857,0,0,43,0,0,0,0,0,32,0
4858,0,0,45,0,0,0,0,0,33,0
4859,0,0,0,0,0,0,0,0,0,0
4860,0,0,0,0,0,0,0,0,0,0
4861,0,0,7,26,0,0,0,0,5,20
4862,0,0,26,11,0,0,0,0,20,9
4863,0,0,17,0,0,0,0,0,13,0
4864,0,0,39,0,0,0,0,0,29,0
4865,0,0,58,0,0,0,0,0,43,0
4866,0,0,56,0,0,0,0,0,42,0
4867,0,0,48,0,0,0,0,0,36,0
4868,0,0,25,14,0,0,0,0,19,7
4869,0,0,2,33,0,0,0,0,1,17
4870,0,0,25,21,0,0,0,0,19,16
4871,0,0,0,52,0,0,0,0,0,40
4872,0,0,0,56,0,0,0,0,0,42
4873,0,0,0,0,0,0,0,0,0,0
4874,0,0,0,0,0,0,0,0,0,0
4875,0,0,0,0,0,0,0,0,0,0
4876,0,0,0,0,0,0,0,0,0,0
4877,0,0,56,0,0,0,0,0,42,0
4878,0,0,48,0,0,0,0,0,36,0
4879,0,0,11,36,0,0,0,0,8,27
4880,0,0,18,26,0,0,0,0,14,20
4881,0,0,37,3,0,0,0,0,28,2
4882,0,0,60,0,0,0,0,0,45,0
4883,0,0,0,0,0,0,0,0,0,0
4884,0,0,0,0,0,0,0,0,0,0
4885,0,0,25,17,0,0,0,0,19,13
4886,0,0,11,15,0,0,0,0,8,11
4887,0,0,15,27,0,0,0,0,11,20
4888,0,0,4,34,0,0,0,0,3,28
4889,0,0,24,25,0,0,0,0,18,19
4890,0,0,26,0,0,0,0,0,20,0
4891,0,0,8,2,0,0,0,0,6,1
4892,0,0,24,19,0,0,0,0,18,14
4893,0,0,16,8,0,0,0,0,12,6
4894,0,0,35,1,0,0,0,0,27,1
4895,0,0,17,27,0,0,0,0,13,21
4896,0,0,0,51,0,0,0,0,0,39
4897,0,0,0,0,0,0,0,0,0,0
4898,0,0,0,0,0,0,0,0,0,0
4899,0,0,0,0,0,0,0,0,0,0
4900,0,0,0,0,0,0,0,0,0,0
4901,0,0,0,0,0,0,0,0,0,0
4902,0,0,0,0,0,0,0,0,0,0
4903,0,0,30,0,0,0,0,0,32,0
4904,0,0,40,0,0,0,0,0,44,0
4905,0,0,42,0,0,0,0,0,47,0
4906,0,0,0,0,0,0,0,0,0,0
4907,0,0,0,0,0,0,0,0,0,0
4908,0,0,0,0,0,0,0,0,0,0
4909,0,0,0,0,0,0,0,0,0,0
4910,0,0,0,0,0,0,0,0,0,0
4911,0,0,0,0,0,0,0,0,0,0
4912,0,0,2,13,0,0,0,0,2,36
4913,0,0,45,0,0,0,0,0,49,0
4914,0,0,32,0,0,0,0,0,35,0
4915,0,0,47,0,0,0,0,0,51,0
4916,0,0,31,4,0,0,0,0,34,12
4917,0,0,20,1,0,0,0,0,21,4
4918,0,0,28,1,0,0,0,0,30,4
4919,0,0,18,7,0,0,0,0,19,20
4920,0,0,46,0,0,0,0,0,35,0
4921,0,0,0,0,0,0,0,0,0,0
4922,0,0,0,0,0,0,0,0,0,0
4923,0,0,0,0,0,0,0,0,0,0
4924,0,0,0,0,0,0,0,0,0,0
4925,0,0,0,0,0,0,0,0,0,0
4926,0,0,0,0,0,0,0,0,0,0
4927,0,0,5,36,0,0,0,0,5,27
4928,0,0,35,2,0,0,0,0,38,1
4929,0,0,28,0,0,0,0,0,31,0
4930,0,0,0,0,0,0,0,0,0,0
4931,0,0,0,0,0,0,0,0,0,0
4932,0,0,0,0,0,0,0,0,0,0
4933,0,0,0,0,0,0,0,0,0,0
4934,0,0,0,0,0,0,0,0,0,0
4935,0,0,0,0,0,0,0,0,0,0
4936,0,0,39,0,0,0,0,0,43,0
4937,0,0,38,2,0,0,0,0,40,5
4938,0,0,49,0,0,0,0,0,53,0
4939,0,0,11,7,0,0,0,0,12,20
4940,0,0,0,17,0,0,0,0,0,47
4941,0,0,0,20,0,0,0,0,0,54
4942,0,0,20,7,0,0,0,0,22,19
4943,0,0,4,12,0,0,0,0,4,33
4944,0,0,0,61,0,0,0,0,0,20
4945,0,0,0,0,0,0,0,0,0,0
4946,0,0,0,0,0,0,0,0,0,0
4947,0,0,0,0,0,0,0,0,0,0
4948,0,0,0,0,0,0,0,0,0,0
4949,0,0,0,80,0,0,0,0,0,36
4950,0,0,6,48,0,0,0,0,2,22
4951,0,0,32,50,0,0,0,0,11,20
4952,0,0,87,0,0,0,0,0,29,0
4953,0,0,89,0,0,0,0,0,9,0
4954,0,0,82,0,0,0,0,0,9,0
4955,0,0,0,0,0,0,0,0,0,0
4956,0,0,0,0,0,0,0,0,0,0
4957,0,0,48,0,0,0,0,0,5,0
4958,0,0,47,2,0,0,0,0,5,0
4959,0,0,92,0,0,0,0,0,10,0
4960,0,0,24,13,0,0,0,0,2,4
4961,0,0,14,38,0,0,0,0,1,12
4962,0,0,10,20,0,0,0,0,1,6
4963,0,0,1,33,0,0,0,0,0,10
4964,0,0,0,61,0,0,0,0,0,19
4965,0,0,24,13,0,0,0,0,2,4
4966,0,0,9,54,0,0,0,0,1,17
4967,0,0,0,77,0,0,0,0,0,24
4968,0,0,62,0,0,0,0,0,20,0
4969,0,0,0,0,0,0,0,0,0,0
4970,0,0,0,0,0,0,0,0,0,0
4971,0,0,0,0,0,0,0,0,0,0
4972,0,0,0,0,0,0,0,0,0,0
4973,0,0,0,95,0,0,0,0,0,38
4974,0,0,0,70,0,0,0,0,0,28
4975,0,0,16,65,0,0,0,0,5,26
4976,0,0,90,0,0,0,0,0,31,0
4977,0,0,65,0,0,0,0,0,7,0
4978,0,0,62,0,0,0,0,0,7,0
4979,0,0,0,0,0,0,0,0,0,0
4980,0,0,0,0,0,0,0,0,0,0
4981,0,0,0,68,0,0,0,0,0,22
4982,0,0,15,30,0,0,0,0,1,10
4983,0,0,0,73,0,0,0,0,0,23
4984,0,0,85,0,0,0,0,0,9,0
4985,0,0,4,51,0,0,0,0,0,17
4986,0,0,0,38,0,0,0,0,0,12
4987,0,0,35,12,0,0,0,0,4,4
4988,0,0,53,13,0,0,0,0,6,4
4989,0,0,14,27,0,0,0,0,2,8
4990,0,0,0,75,0,0,0,0,0,23
4991,0,0,0,68,0,0,0,0,0,22
4992,0,0,0,77,0,0,0,0,0,24
4993,0,0,0,0,0,0,0,0,0,0
4994,0,0,0,0,0,0,0,0,0,0
4995,0,0,0,0,0,0,0,0,0,0
4996,0,0,0,0,0,0,0,0,0,0
4997,0,0,14,55,0,0,0,0,5,22
4998,0,0,43,17,0,0,0,0,14,7
4999,0,0,32,11,0,0,0,0,11,4
5000,0,0,48,10,0,0,0,0,16,4
5001,0,0,87,0,0,0,0,0,10,0
5002,0,0,1,43,0,0,0,0,0,5
5003,0,0,0,0,0,0,0,0,0,0
5004,0,0,0,0,0,0,0,0,0,0
5005,0,0,15,46,0,0,0,0,2,14
5006,0,0,0,55,0,0,0,0,0,17
5007,0,0,16,28,0,0,0,0,2,9
5008,0,0,3,45,0,0,0,0,0,14
5009,0,0,94,0,0,0,0,0,10,0
5010,0,0,84,0,0,0,0,0,9,0
5011,0,0,56,13,0,0,0,0,6,4
5012,0,0,0,72,0,0,0,0,0,23
5013,0,0,20,9,0,0,0,0,2,3
5014,0,0,50,27,0,0,0,0,5,8
5015,0,0,0,79,0,0,0,0,0,25
5016,0,0,15,23,0,0,0,0,5,7
5017,0,0,0,0,0,0,0,0,0,0
5018,0,0,0,0,0,0,0,0,0,0
5019,0,0,0,0,0,0,0,0,0,0
5020,0,0,0,0,0,0,0,0,0,0
5021,0,0,0,53,0,0,0,0,0,24
5022,0,0,20,55,0,0,0,0,6,23
5023,0,0,0,69,0,0,0,0,0,28
5024,0,0,8,46,0,0,0,0,2,19
5025,0,0,26,47,0,0,0,0,3,5
5026,0,0,57,0,0,0,0,0,6,0
5027,0,0,0,0,0,0,0,0,0,0
5028,0,0,0,0,0,0,0,0,0,0
5029,0,0,0,64,0,0,0,0,0,20
5030,0,0,32,28,0,0,0,0,3,10
5031,0,0,5,46,0,0,0,0,1,15
5032,0,0,9,45,0,0,0,0,1,14
5033,0,0,84,0,0,0,0,0,9,0
5034,0,0,89,0,0,0,0,0,10,0
5035,0,0,57,14,0,0,0,0,6,5
5036,0,0,2,49,0,0,0,0,0,15
5037,0,0,61,21,0,0,0,0,7,7
5038,0,0,36,39,0,0,0,0,4,12
5039,0,0,3,57,0,0,0,0,0,18
5040,0,0,1,54,0,0,0,0,0,12
5041,0,0,0,1,0,0,0,0,0,0
5042,0,0,0,0,0,0,0,0,0,0
5043,0,0,0,0,0,0,0,0,0,0
5044,0,0,0,0,0,0,0,0,0,0
5045,0,0,4,57,0,0,0,0,2,23
5046,0,0,4,53,0,0,0,0,1,21
5047,0,0,33,36,0,0,0,0,7,15
5048,0,0,60,2,0,0,0,0,16,1
5049,0,0,74,0,0,0,0,0,8,0
5050,0,0,70,0,0,0,0,0,7,0
5051,0,0,0,0,0,0,0,0,0,0
5052,0,0,0,0,0,0,0,0,0,0
5053,0,0,33,4,0,0,0,0,3,1
5054,0,0,93,0,0,0,0,0,10,0
5055,0,0,81,0,0,0,0,0,9,0
5056,0,0,5,53,0,0,0,0,1,17
5057,0,0,69,3,0,0,0,0,7,1
5058,0,0,12,37,0,0,0,0,1,11
5059,0,0,61,15,0,0,0,0,7,5
5060,0,0,30,19,0,0,0,0,3,5
5061,0,0,59,3,0,0,0,0,6,1
5062,0,0,38,31,0,0,0,0,4,10
5063,0,0,0,78,0,0,0,0,0,25
5064,0,0,41,11,0,0,0,0,34,13
5065,0,0,0,0,0,0,0,0,0,0
5066,0,0,0,0,0,0,0,0,0,0
5067,0,0,0,0,0,0,0,0,0,0
5068,0,0,0,0,0,0,0,0,0,0
5069,0,0,0,0,0,0,0,0,0,0
5070,0,0,0,0,0,0,0,0,0,0
5071,0,0,8,5,0,0,0,0,34,9
5072,0,0,13,1,0,0,0,0,55,1
5073,0,0,20,0,0,0,0,0,85,0
5074,0,0,0,0,0,0,0,0,0,0
5075,0,0,0,0,0,0,0,0,0,0
5076,0,0,0,0,0,0,0,0,0,0
5077,0,0,0,0,0,0,0,0,0,0
5078,0,0,0,0,0,0,0,0,0,0
5079,0,0,0,0,0,0,0,0,0,0
5080,0,0,4,15,0,0,0,0,4,20
5081,0,0,37,2,0,0,0,0,31,2
5082,0,0,40,1,0,0,0,0,33,1
5083,0,0,3,39,0,0,0,0,3,46
5084,0,0,10,13,0,0,0,0,9,16
5085,0,0,49,0,0,0,0,0,41,0
5086,0,0,18,24,0,0,0,0,15,28
5087,0,0,2,36,0,0,0,0,2,42
5088,0,0,5,26,0,0,0,0,4,29
5089,0,0,0,0,0,0,0,0,0,0
5090,0,0,0,0,0,0,0,0,0,0
5091,0,0,0,0,0,0,0,0,0,0
5092,0,0,0,0,0,0,0,0,0,0
5093,0,0,0,0,0,0,0,0,0,0
5094,0,0,0,0,0,0,0,0,0,0
5095,0,0,17,0,0,0,0,0,70,0
5096,0,0,12,0,0,0,0,0,50,1
5097,0,0,19,0,0,0,0,0,81,0
5098,0,0,0,0,0,0,0,0,0,0
5099,0,0,0,0,0,0,0,0,0,0
5100,0,0,0,0,0,0,0,0,0,0
5101,0,0,0,0,0,0,0,0,0,0
5102,0,0,0,0,0,0,0,0,0,0
5103,0,0,0,0,0,0,0,0,0,0
5104,0,0,4,20,0,0,0,0,4,40
5105,0,0,41,6,0,0,0,0,34,7
5106,0,0,46,0,0,0,0,0,39,1
5107,0,0,55,0,0,0,0,0,48,0
5108,0,0,1,39,0,0,0,0,1,46
5109,0,0,0,30,0,0,0,0,0,37
5110,0,0,1,38,0,0,0,0,1,45
5111,0,0,4,29,0,0,0,0,3,35
5112,0,0,20,19,0,0,0,0,10,16
5113,0,0,0,0,0,0,0,0,0,0
5114,0,0,0,0,0,0,0,0,0,0
5115,0,0,0,0,0,0,0,0,0,0
5116,0,0,0,0,0,0,0,0,0,0
5117,0,0,93,0,0,0,0,0,16,0
5118,0,0,84,0,0,0,0,0,14,0
5119,0,0,108,0,0,0,0,0,18,0
5120,0,0,5,35,0,0,0,0,1,51
5121,0,0,10,43,0,0,0,0,4,16
5122,0,0,18,11,0,0,0,0,7,4
5123,0,0,0,0,0,0,0,0,0,0
5124,0,0,0,0,0,0,0,0,0,0
5125,0,0,41,22,0,0,0,0,8,9
5126,0,0,0,69,0,0,0,0,0,26
5127,0,0,0,41,0,0,0,0,0,15
5128,0,0,0,67,0,0,0,0,0,25
5129,0,0,0,61,0,0,0,0,0,23
5130,0,0,4,18,0,0,0,0,1,6
5131,0,0,89,0,0,0,0,0,18,0
5132,0,0,74,2,0,0,0,0,15,1
5133,0,0,87,2,0,0,0,0,18,1
5134,0,0,21,43,0,0,0,0,4,16
5135,0,0,24,39,0,0,0,0,5,15
5136,0,0,19,32,0,0,0,0,10,27
5137,0,0,0,0,0,0,0,0,0,0
5138,0,0,0,0,0,0,0,0,0,0
5139,0,0,0,0,0,0,0,0,0,0
5140,0,0,0,0,0,0,0,0,0,0
5141,0,0,6,14,0,0,0,0,1,19
5142,0,0,46,21,0,0,0,0,8,30
5143,0,0,108,0,0,0,0,0,18,0
5144,0,0,13,18,0,0,0,0,2,26
5145,0,0,0,51,0,0,0,0,0,19
5146,0,0,4,63,0,0,0,0,1,24
5147,0,0,0,0,0,0,0,0,0,0
5148,0,0,0,0,0,0,0,0,0,0
5149,0,0,12,21,0,0,0,0,2,7
5150,0,0,0,62,0,0,0,0,0,23
5151,0,0,0,80,0,0,0,0,0,30
5152,0,0,0,73,0,0,0,0,0,28
5153,0,0,3,35,0,0,0,0,1,14
5154,0,0,0,74,0,0,0,0,0,29
5155,0,0,10,19,0,0,0,0,2,7
5156,0,0,13,53,0,0,0,0,3,19
5157,0,0,16,24,0,0,0,0,3,9
5158,0,0,52,24,0,0,0,0,10,9
5159,0,0,0,76,0,0,0,0,0,29
5160,0,0,32,3,0,0,0,0,15,3
5161,0,0,0,0,0,0,0,0,0,0
5162,0,0,0,0,0,0,0,0,0,0
5163,0,0,0,0,0,0,0,0,0,0
5164,0,0,0,0,0,0,0,0,0,0
5165,0,0,32,10,0,0,0,0,5,14
5166,0,0,74,13,0,0,0,0,13,18
5167,0,0,48,10,0,0,0,0,8,14
5168,0,0,14,5,0,0,0,0,2,7
5169,0,0,3,50,0,0,0,0,1,19
5170,0,0,1,45,0,0,0,0,0,17
5171,0,0,0,0,0,0,0,0,0,0
5172,0,0,0,0,0,0,0,0,0,0
5173,0,0,3,4,0,0,0,0,1,1
5174,0,0,33,33,0,0,0,0,7,12
5175,0,0,0,65,0,0,0,0,0,25
5176,0,0,45,2,0,0,0,0,9,1
5177,0,0,74,0,0,0,0,0,15,0
5178,0,0,3,17,0,0,0,0,1,7
5179,0,0,52,4,0,0,0,0,10,1
5180,0,0,31,9,0,0,0,0,6,3
5181,0,0,94,0,0,0,0,0,19,0
5182,0,0,70,11,0,0,0,0,14,4
5183,0,0,9,21,0,0,0,0,2,8
5184,0,0,46,3,0,0,0,0,23,3
5185,0,0,0,0,0,0,0,0,0,0
5186,0,0,0,0,0,0,0,0,0,0
5187,0,0,0,0,0,0,0,0,0,0
5188,0,0,0,0,0,0,0,0,0,0
5189,0,0,2,10,0,0,0,0,0,14
5190,0,0,15,30,0,0,0,0,3,42
5191,0,0,29,27,0,0,0,0,6,38
5192,0,0,66,0,0,0,0,0,13,0
5193,0,0,34,0,0,0,0,0,17,0
5194,0,0,31,18,0,0,0,0,15,7
5195,0,0,0,0,0,0,0,0,0,0
5196,0,0,0,0,0,0,0,0,0,0
5197,0,0,31,30,0,0,0,0,6,11
5198,0,0,0,54,0,0,0,0,0,21
5199,0,0,1,56,0,0,0,0,0,21
5200,0,0,64,0,0,0,0,0,13,0
5201,0,0,72,1,0,0,0,0,14,0
5202,0,0,19,13,0,0,0,0,4,5
5203,0,0,0,54,0,0,0,0,0,15
5204,0,0,0,79,0,0,0,0,0,15
5205,0,0,53,20,0,0,0,0,0,4
5206,0,0,9,55,0,0,0,0,0,10
5207,0,0,0,66,0,0,0,0,0,12
5208,0,0,0,40,0,0,0,0,0,24
5209,0,0,0,0,0,0,0,0,0,0
5210,0,0,0,0,0,0,0,0,0,0
5211,0,0,0,0,0,0,0,0,0,0
5212,0,0,0,0,0,0,0,0,0,0
5213,0,0,25,30,0,0,0,0,0,36
5214,0,0,0,55,0,0,0,0,0,63
5215,0,0,61,5,0,0,0,0,0,5
5216,0,0,89,0,0,0,0,0,0,0
5217,0,0,6,36,0,0,0,0,1,7
5218,0,0,6,25,0,0,0,0,1,5
5219,0,0,0,0,0,0,0,0,0,0
5220,0,0,0,0,0,0,0,0,0,0
5221,0,0,7,26,0,0,0,0,0,5
5222,0,0,4,58,0,0,0,0,0,11
5223,0,0,46,9,0,0,0,0,0,2
5224,0,0,19,21,0,0,0,0,1,7
5225,0,0,37,5,0,0,0,0,7,2
5226,0,0,20,38,0,0,0,0,4,14
5227,0,0,38,20,0,0,0,0,7,8
5228,0,0,4,49,0,0,0,0,1,18
5229,0,0,5,39,0,0,0,0,1,15
5230,0,0,0,59,0,0,0,0,0,22
5231,0,0,0,80,0,0,0,0,0,29
5232,0,0,0,35,0,0,0,0,0,57
5233,0,0,0,0,0,0,0,0,0,0
5234,0,0,0,0,0,0,0,0,0,0
5235,0,0,0,0,0,0,0,0,0,0
5236,0,0,0,0,0,0,0,0,0,0
5237,0,0,0,0,0,0,0,0,0,0
5238,0,0,0,0,0,0,0,0,0,0
5239,0,0,0,9,0,0,0,0,45,16
5240,0,0,0,1,0,0,0,0,76,2
5241,0,0,0,21,0,0,0,0,10,36
5242,0,0,0,0,0,0,0,0,0,0
5243,0,0,0,0,0,0,0,0,0,0
5244,0,0,0,0,0,0,0,0,0,0
5245,0,0,0,0,0,0,0,0,0,0
5246,0,0,0,0,0,0,0,0,0,0
5247,0,0,0,0,0,0,0,0,0,0
5248,0,0,7,5,0,0,0,0,11,21
5249,0,0,29,0,0,0,0,0,47,2
5250,0,0,3,9,0,0,0,0,4,42
5251,0,0,16,0,0,0,0,0,25,2
5252,0,0,6,12,0,0,0,0,10,52
5253,0,0,0,15,0,0,0,0,0,67
5254,0,0,0,13,0,0,0,0,0,57
5255,0,0,0,20,0,0,0,0,0,84
5256,0,0,0,38,0,0,0,0,0,63
5257,0,0,0,0,0,0,0,0,0,0
5258,0,0,0,0,0,0,0,0,0,0
5259,0,0,0,0,0,0,0,0,0,0
5260,0,0,0,0,0,0,0,0,0,0
5261,0,0,0,0,0,0,0,0,0,0
5262,0,0,0,0,0,0,0,0,0,0
5263,0,0,0,16,0,0,0,0,22,34
5264,0,0,0,2,0,0,0,0,52,3
5265,0,0,0,0,0,0,0,0,108,0
5266,0,0,0,0,0,0,0,0,1,0
5267,0,0,0,0,0,0,0,0,0,0
5268,0,0,0,0,0,0,0,0,0,0
5269,0,0,0,0,0,0,0,0,0,0
5270,0,0,0,0,0,0,0,0,0,0
5271,0,0,0,0,0,0,0,0,0,0
5272,0,0,7,10,0,0,0,0,11,45
5273,0,0,33,0,0,0,0,0,54,0
5274,0,0,28,3,0,0,0,0,45,15
5275,0,0,9,10,0,0,0,0,14,43
5276,0,0,0,16,0,0,0,0,0,67
5277,0,0,37,0,0,0,0,0,61,0
5278,0,0,17,6,0,0,0,0,28,28
5279,0,0,5,14,0,0,0,0,8,61
5280,0,0,1,31,0,0,0,0,1,28
5281,0,0,0,0,0,0,0,0,0,0
5282,0,0,0,0,0,0,0,0,0,0
5283,0,0,0,0,0,0,0,0,0,0
5284,0,0,0,0,0,0,0,0,0,0
5285,0,0,6,27,0,0,0,0,2,16
5286,0,0,86,0,0,0,0,0,32,0
5287,0,0,100,0,0,0,0,0,40,0
5288,0,0,80,0,0,0,0,0,32,0
5289,0,0,0,54,0,0,0,0,0,27
5290,0,0,17,19,0,0,0,0,8,10
5291,0,0,0,0,0,0,0,0,0,0
5292,0,0,0,0,0,0,0,0,0,0
5293,0,0,28,22,0,0,0,0,14,11
5294,0,0,2,31,0,0,0,0,1,16
5295,0,0,51,0,0,0,0,0,26,0
5296,0,0,3,18,0,0,0,0,2,9
5297,0,0,14,31,0,0,0,0,7,16
5298,0,0,0,47,0,0,0,0,0,24
5299,0,0,58,0,0,0,0,0,29,0
5300,0,0,29,21,0,0,0,0,15,11
5301,0,0,32,12,0,0,0,0,16,6
5302,0,0,0,56,0,0,0,0,0,28
5303,0,0,0,60,0,0,0,0,0,30
5304,0,0,40,3,0,0,0,0,12,2
5305,0,0,0,0,0,0,0,0,0,0
5306,0,0,0,0,0,0,0,0,0,0
5307,0,0,0,0,0,0,0,0,0,0
5308,0,0,0,0,0,0,0,0,0,0
5309,0,0,0,51,0,0,0,0,0,20
5310,0,0,55,14,0,0,0,0,22,6
5311,0,0,42,8,0,0,0,0,17,3
5312,0,0,84,0,0,0,0,0,33,0
5313,0,0,28,13,0,0,0,0,13,6
5314,0,0,0,57,0,0,0,0,0,28
5315,0,0,0,0,0,0,0,0,0,0
5316,0,0,0,0,0,0,0,0,0,0
5317,0,0,48,0,0,0,0,0,24,0
5318,0,0,25,1,0,0,0,0,13,0
5319,0,0,35,17,0,0,0,0,18,9
5320,0,0,39,0,0,0,0,0,19,0
5321,0,0,2,21,0,0,0,0,1,10
5322,0,0,1,27,0,0,0,0,0,13
5323,0,0,1,33,0,0,0,0,0,17
5324,0,0,0,59,0,0,0,0,0,30
5325,0,0,8,8,0,0,0,0,4,4
5326,0,0,34,22,0,0,0,0,17,11
5327,0,0,0,60,0,0,0,0,0,30
5328,0,0,41,16,0,0,0,0,13,10
5329,0,0,0,0,0,0,0,0,0,0
5330,0,0,0,0,0,0,0,0,0,0
5331,0,0,0,0,0,0,0,0,0,0
5332,0,0,0,0,0,0,0,0,0,0
5333,0,0,6,31,0,0,0,0,2,11
5334,0,0,33,6,0,0,0,0,14,2
5335,0,0,35,15,0,0,0,0,14,6
5336,0,0,34,11,0,0,0,0,13,4
5337,0,0,7,47,0,0,0,0,3,23
5338,0,0,0,53,0,0,0,0,0,27
5339,0,0,0,0,0,0,0,0,0,0
5340,0,0,0,0,0,0,0,0,0,0
5341,0,0,58,0,0,0,0,0,29,0
5342,0,0,18,34,0,0,0,0,9,17
5343,0,0,8,31,0,0,0,0,4,16
5344,0,0,34,23,0,0,0,0,17,11
5345,0,0,31,14,0,0,0,0,16,7
5346,0,0,19,0,0,0,0,0,9,0
5347,0,0,46,0,0,0,0,0,24,0
5348,0,0,18,35,0,0,0,0,9,18
5349,0,0,2,29,0,0,0,0,1,14
5350,0,0,0,46,0,0,0,0,0,23
5351,0,0,0,56,0,0,0,0,0,28
5352,0,0,0,51,0,0,0,0,0,33
5353,0,0,0,0,0,0,0,0,0,0
5354,0,0,0,0,0,0,0,0,0,0
5355,0,0,0,0,0,0,0,0,0,0
5356,0,0,0,0,0,0,0,0,0,0
5357,0,0,0,59,0,0,0,0,0,24
5358,0,0,7,61,0,0,0,0,3,24
5359,0,0,9,54,0,0,0,0,3,21
5360,0,0,14,44,0,0,0,0,6,18
5361,0,0,18,15,0,0,0,0,8,8
5362,0,0,0,54,0,0,0,0,0,27
5363,0,0,0,0,0,0,0,0,0,0
5364,0,0,0,0,0,0,0,0,0,0
5365,0,0,0,33,0,0,0,0,0,16
5366,0,0,62,0,0,0,0,0,31,0
5367,0,0,65,0,0,0,0,0,32,0
5368,0,0,32,1,0,0,0,0,16,0
5369,0,0,1,34,0,0,0,0,0,17
5370,0,0,0,42,0,0,0,0,0,22
5371,0,0,11,30,0,0,0,0,5,15
5372,0,0,0,59,0,0,0,0,0,30
5373,0,0,0,29,0,0,0,0,0,14
5374,0,0,3,42,0,0,0,0,1,21
5375,0,0,0,60,0,0,0,0,0,30
5376,0,0,14,17,0,0,0,0,4,11
5377,0,0,0,0,0,0,0,0,0,0
5378,0,0,0,0,0,0,0,0,0,0
5379,0,0,0,0,0,0,0,0,0,0
5380,0,0,0,0,0,0,0,0,0,0
5381,0,0,49,2,0,0,0,0,25,1
5382,0,0,13,47,0,0,0,0,5,18
5383,0,0,33,43,0,0,0,0,13,17
5384,0,0,97,0,0,0,0,0,39,0
5385,0,0,28,0,0,0,0,0,12,0
5386,0,0,0,53,0,0,0,0,0,27
5387,0,0,0,0,0,0,0,0,0,0
5388,0,0,0,0,0,0,0,0,0,0
5389,0,0,22,10,0,0,0,0,11,5
5390,0,0,34,2,0,0,0,0,17,1
5391,0,0,58,1,0,0,0,0,29,0
5392,0,0,67,0,0,0,0,0,34,0
5393,0,0,38,0,0,0,0,0,19,0
5394,0,0,19,32,0,0,0,0,10,16
5395,0,0,0,60,0,0,0,0,0,30
5396,0,0,0,60,0,0,0,0,0,30
5397,0,0,28,13,0,0,0,0,14,6
5398,0,0,0,59,0,0,0,0,0,30
5399,0,0,27,14,0,0,0,0,14,7
5400,0,0,18,20,0,0,0,0,15,9
5401,0,0,0,0,0,0,0,0,0,0
5402,0,0,0,0,0,0,0,0,0,0
5403,0,0,0,0,0,0,0,0,0,0
5404,0,0,0,0,0,0,0,0,0,0
5405,0,0,0,0,0,0,0,0,0,0
5406,0,0,0,0,0,0,0,0,0,0
5407,0,0,31,0,0,0,0,0,54,0
5408,0,0,29,0,0,0,0,0,51,0
5409,0,0,31,1,0,0,0,0,53,1
5410,0,0,0,0,0,0,0,0,0,0
5411,0,0,0,0,0,0,0,0,0,0
5412,0,0,0,0,0,0,0,0,0,0
5413,0,0,0,0,0,0,0,0,0,0
5414,0,0,0,0,0,0,0,0,0,0
5415,0,0,0,0,0,0,0,0,0,0
5416,0,0,11,41,0,0,0,0,9,18
5417,0,0,3,17,0,0,0,0,3,7
5418,0,0,2,24,0,0,0,0,1,10
5419,0,0,8,40,0,0,0,0,7,17
5420,0,0,10,35,0,0,0,0,8,16
5421,0,0,36,7,0,0,0,0,31,3
5422,0,0,0,73,0,0,0,0,0,32
5423,0,0,0,74,0,0,0,0,0,33
5424,0,0,49,2,0,0,0,0,41,1
5425,0,0,0,0,0,0,0,0,0,0
5426,0,0,0,0,0,0,0,0,0,0
5427,0,0,0,0,0,0,0,0,0,0
5428,0,0,0,0,0,0,0,0,0,0
5429,0,0,0,0,0,0,0,0,0,0
